WorkOrderID,EmployeeID,CustomerID,PriorityID,StatusID,SubmittedDate,WorkOrderDescription,StartDate,DueDate,ClosedDate,Notes,ProjectName
1790,105614,4004,1,5,1/5/2007,NULL,1/5/2007,2/5/2007,2/5/2007,"<! 2007-01-05 09:39:03 mauldin >

Fix AI figure for submittal to GSA following GSA guidelines. 
<!--/*SC*/ 2007-01-05 09:48:30 mauldin /*EC*/-->

<P>Needed today 1/5/06</P>
<! 2007-01-05 12:20:59 mauldin >

File to Kyle;Had to work on figure on Kyle&#39;s",GSA Figure
1791,105614,4005,2,5,1/10/2007,NULL,1/10/2007,3/10/2007,3/10/2007,"<! 2007-01-08 10:36:10 kpizarro >

Update figures from 2004; 1 new figure
",Journal figures
1792,105614,4006,5,5,1/15/2007,NULL,1/15/2007,1/29/2007,1/29/2007,"<! 2007-01-19 08:13:20 jhursh >

<P>Pub Sales reprints B62, OF87-6, R17, R50p, etc.</P>
<!--/*SC*/ 2007-01-19 08:16:22 jhursh /*EC*/-->

B62 .pdf to Copy Center 1/18/07,
<!--/*SC*/ 2007-01-19 09:09:40 jhursh /*EC*/-->

update publist
<!--/*SC*/ 2007-01-30",B62 reprints
1793,105614,4007,2,5,2/2/2007,NULL,2/2/2007,2/6/2007,2/6/2007,"<! 2007-02-02 10:19:02 kpizarro >

2 seismic/geothermal maps of Turkey
",Grant proposal
1794,105614,4008,3,5,2/5/2007,NULL,2/5/2007,2/5/2007,2/5/2007,"<! 2007-02-05 10:08:58 jhursh >

Print and bind 50 copies of 2006 NBMG Biennial Report, OFR 2006-20
<!--/*SC*/ 2007-02-07 12:29:30 jhursh /*EC*/-->

trouble shoot cover files with Copy Center 2/6/07, all files to Copy Center 2/7/07,
<!--/*SC*/ 2007-02-21 ",OFR 2006-20 NBMG Biennial Report 2006
1795,105614,4009,4,5,2/7/2007,NULL,2/7/2007,3/15/2007,3/15/2007,"<! 2007-02-14 15:46:40 kpizarro >

Figures and photos for two journal articles
<!--/*SC*/ 2007-03-02 14:36:02 kpizarro /*EC*/-->

Two related poster sessions added to this project 3/2/07
<! 2007-10-03 13:45:24 lgoar >

Work completed 5/15/2007.&nbsp;
",JOurnal of Vulcanology figures
1796,105614,4010,5,5,2/16/2007,NULL,2/16/2007,4/1/2007,4/1/2007,"<! 2007-02-16 10:46:46 crouse >

<P>Scan hand drawn maps.&nbsp; Digitize 11 geologic page-size maps in ArcMap.&nbsp; Integrate colors/unit labels between maps.</P>
<P>Maps have been scanned.</P>
<P>Kris has map with colors.</P>
<P>&nbsp;</P>
",Caetano Geospheres journal figures
1797,105614,4011,1,5,2/16/2007,NULL,2/16/2007,2/16/2007,2/16/2007,"<! 2007-02-16 12:17:31 jhursh >

format proposal, .pdfs to Jim, done, 2/16/07
<! 2007-02-21 10:55:25 jhursh >

Archived on &#34;O&#34; drive and CD &amp; BCD 242
",Faulds structural proposal 
1798,105614,4012,2,5,2/21/2007,NULL,2/21/2007,2/21/2007,2/21/2007,"<! 2007-02-21 15:31:12 pattiw >

<P>This is a test ticket to test hyperlink capabilities and retrieval to a test file which is stored in the root directory of the NAS share&#58;&nbsp;&nbsp;<A href=""file://\\unrnast2.unr.edu\cartography\test.txt"">&#92;&#92",Test Issue - Display HyperLink
1799,105614,4013,3,5,2/22/2007,NULL,2/22/2007,2/22/2007,2/22/2007,"<! 2007-02-22 11:24:05 jhursh >

Print 10 copies of M154 text for pub sales, done, 2-22-07. 
<! 2007-02-22 11:26:58 jhursh >

printed from .pdf located in w/o 1693 folder on &#34;O&#34; drive.
",M154 Meadview text copies
1800,105614,4014,4,5,2/23/2007,NULL,2/23/2007,3/5/2007,3/5/2007,"<! 2007-02-23 16:23:10 kpizarro >

Five journal figures
<! 2007-03-02 14:26:09 kpizarro >

Drafts to author 2/28/07
",Journal figures
1801,105614,4015,5,5,2/27/2007,NULL,2/27/2007,3/27/2007,3/27/2007,"<! 2007-02-27 10:17:41 jhursh >

print 15 copies
<!--/*SC*/ 2007-03-07 12:13:51 jhursh /*EC*/-->

Camera ready copy and IPO to Copy Center 3-7-07,
<! 2007-04-19 09:53:36 jhursh >

<P>15 copies and camera ready copy received from Copy Center 4/19/07, done.",OFR87-6 reprint
1802,105614,4016,1,5,3/6/2007,NULL,3/6/2007,3/10/2007,3/10/2007,"<! 2007-03-06 11:45:10 jhursh >

make edits to existing figures
<! 2007-07-25 09:51:50 jhursh >

to Craig 3/22/07
",DePolo Historic and Prehistoric EQs in Western NV map
1803,105614,4017,2,5,3/9/2007,NULL,3/9/2007,4/9/2007,4/9/2007,"<! 2007-03-09 14:33:18 jhursh >

reprint 20 copies,
<!--/*SC*/ 2007-03-12 12:04:45 jhursh /*EC*/-->

.pdf files and IPO to Copy Center 3/12/07,
<! 2007-03-28 10:20:00 jhursh >

20 copies received from Copy Center 3-28-07, done.
",Report 17 Turquoise Deposits of Nevada reprint
1804,105614,4018,3,5,3/12/2007,NULL,3/12/2007,4/12/2007,4/12/2007,"<! 2007-03-12 12:31:11 jhursh >

reprint 15 copies of white spiral bound, clear cover report;
<!--/*SC*/ 2007-03-13 12:13:10 jhursh /*EC*/-->

.pdf files and IPO to Copy Center 3/13/07,
<! 2007-03-28 10:18:43 jhursh >

15 copies received from Copy Center ","Report 50, Geophysical Setting of the Pahute Mesa-Oasis Valley"
1805,105614,4019,4,5,3/13/2007,NULL,3/13/2007,3/20/2007,3/20/2007,"<! 2007-03-14 11:16:44 jhursh >

Make six B73 Cds with labels for Pub Sales
<! 2007-03-29 10:01:30 jhursh >

<P>Six CDs with labels delivered to Charlotte 3/14/07, done.</P>
",Bulletin 73 CD copies for Pub Sales
1806,105614,4020,1,5,3/21/2007,NULL,3/21/2007,3/21/2007,3/21/2007,"<! 2007-03-22 10:08:58 jhursh >

<P>scan 36 pages of SP16 Las Vegas Tour guide for NMA Teachers Workshop fieldguide, done, 3/21/06.</P>
","NMA teachers workshop fieldtrip guidebook, SP16 Las Vegas Tour book .pdf files for 36 pages"
1807,105614,4021,2,5,3/22/2007,NULL,3/22/2007,3/27/2007,3/27/2007,"<! 2007-03-22 11:49:32 jhursh >

print 20 copies of &#34;Minerals in our environment&#34; poster for D.D. 
<!--/*SC*/ 2007-03-26 09:17:44 jhursh /*EC*/-->

Jack started, Jennifer finished 3/23/07
<! 2007-03-28 12:19:54 jhursh >

posters picked up by D.D. ",Minerals in our environment poster for D.D.
1808,105614,4022,4,5,3/27/2007,NULL,3/27/2007,4/27/2007,4/27/2007,"<! 2007-03-27 09:17:12 jhursh >

25 copies need of M142 text
<! 2007-03-28 10:15:41 jhursh >

camera ready copy to Copy Center 3-27-07, 25 copies received from Copy Center 3-28-07, done.
",M142 Text reprint
1809,105614,4023,3,5,3/26/2007,NULL,3/26/2007,4/15/2007,4/15/2007,"<! 2007-03-28 11:32:57 kpizarro >

GGOS project
",Journal figures
1810,105614,4024,5,5,3/29/2007,NULL,3/29/2007,3/29/2007,3/29/2007,"<! 2007-03-29 12:01:13 jhursh >

.pdfs to Carl&#39;s blueprinting 3-29-07,
<!--/*SC*/ 2007-03-30 11:18:39 jhursh /*EC*/-->

correction, .pdfs dropped off at Carl&#39;s Blueprinting 3-30-07
<! 2007-04-04 09:01:50 jhursh >

plates picked up from Carl&#39;s ",B62 plates reprints
1811,105614,4025,2,5,4/3/2007,NULL,4/3/2007,5/3/2007,5/3/2007,"<! 2007-04-03 09:27:16 jhursh >

printout two large posters with NESC logo and website, laminate one and foam core one
<!--/*SC*/ 2007-04-04 09:00:07 jhursh /*EC*/-->

two posters dropped off at LamIt, one for foam core and lamination, and one just for la",NESC poster
1812,105614,4026,3,5,4/4/2007,NULL,4/4/2007,6/5/2007,6/5/2007,"<! 2007-04-04 16:08:33 mauldin >

Revise figures from Jim&#39;s old Corel Draw files and prepare for GSA publication standards to be submitted at end of month.&nbsp; Jim locating files. 
<!--/*SC*/ 2007-04-05 11:44:29 mauldin /*EC*/-->

<P>Jim gave Corel ",GSA Special Publication Figures - White Hills
1813,105614,4027,5,5,4/9/2007,NULL,4/9/2007,6/30/2008,6/30/2008,"<! 2007-04-09 10:28:58 jhursh >

Started copying files from old Zip disks to folder on Jack&#39;s Mac and &#34;O&#34; drive,
<! 2008-09-09 11:06:48 lgoar >

Books delivered to rm 5b on 9/2/2008. 
",SP16 Geologic Tours in the LV Area Expanded Edition reprint
1814,105614,4028,1,5,4/10/2007,NULL,4/10/2007,5/10/2007,5/10/2007,"<! 2007-04-10 10:49:07 jhursh >

make corrections to printing dates and phone numbers on staff sheets (last pages),
<! 2007-04-11 09:35:33 jhursh >

corrections to address and&nbsp;phone numbers made, complete camera-ready copy placed back in archive draw",Report 40 Sediment Hosted Precious-Metal Deposits of N. Nevada
1815,105614,4029,4,5,4/5/2007,NULL,4/5/2007,4/30/2007,4/30/2007,"<! 2007-04-12 06:49:52 glj >

Digitial conversion to GIS data
<! 2007-10-03 14:20:26 lgoar >

Completed 9/30/2007.
",State Map 2006 (FS 15 Fraizer Creek)
1816,105614,4030,1,5,9/18/2007,NULL,9/18/2007,9/30/2007,9/30/2007,"<! 2007-04-12 06:53:49 glj >

Digital conversion to GIS data
",State Map 2006 (FS 16 Third Butte East)
1817,105614,4031,1,5,4/1/2007,NULL,4/1/2007,4/30/2007,4/30/2007,"<! 2007-04-12 06:56:17 glj >

Diigital conversion to GIS data
",State Map 2006 (FS 21 Old Mans Canyon)
1818,105614,4032,5,5,3/15/2007,NULL,3/15/2007,4/30/2007,4/30/2007,"<! 2007-04-12 07:00:27 glj >

Digital conversion to GIS data. Assigned to Adam King)
",State Map 2006 (Map 109 Wonder Mountain)
1819,105614,4033,5,5,8/23/2006,NULL,8/23/2006,4/30/2007,4/30/2007,"<! 2007-04-12 07:02:47 glj >

Digital conversion to GIS data. Assigned to Heather. 
",State Map 2006 (Map 134 Nelson SW)
1820,105614,4034,3,5,10/9/2006,NULL,10/9/2006,4/30/2007,4/30/2007,"<! 2007-04-12 07:04:53 glj >

Digital conversion to GIS data. Assigned to Cathie. 
",State Map 2006 (Map 135 Willow Creek Reservoir)
1821,105614,4035,4,5,10/9/2006,NULL,10/9/2006,4/30/2007,4/30/2007,"<! 2007-04-12 07:07:16 glj >

Digital conversion to GIS data. Assigned to Heather. 
",State Map 2006 (Map 136 Willow Creek Reservoir SE)
1822,105614,4036,3,5,10/20/2006,NULL,10/20/2006,4/30/2007,4/30/2007,"<! 2007-04-12 07:09:09 glj >

Digital conversion to GIS data. Assigned to Heather. 
",State map 2006 (Map 137 Hiller Mountain)
1823,105614,4037,2,5,11/10/2006,NULL,11/10/2006,4/30/2007,4/30/2007,"<! 2007-04-12 07:11:22 glj >

Digital conversion to GIS data. Assigned to Cathie. 
",State Map 2006 (Map 139 Callville Bay)
1824,105614,4040,4,5,11/29/2006,NULL,11/29/2006,4/30/2007,4/30/2007,"<! 2007-04-12 07:13:31 glj >

Digital conversion to GIS data. Assigned to Heather. 
",State Map 2006 (Map 140 Government Wash)
1825,105614,4039,3,5,1/10/2007,NULL,1/10/2007,4/30/2007,4/30/2007,"<! 2007-04-12 07:15:45 glj >

Digital conversion to GIS data. Assigned to Adam. 
",State Map 2006 (Map 143 Beaver Peak)
1826,105614,4040,2,5,10/1/2006,NULL,10/1/2006,4/30/2007,4/30/2007,"<! 2007-04-12 07:17:49 glj >

Digital conversion to GIS data. 
<! 2007-04-12 07:25:15 glj >

<P>Assigned to Bridget/Heather.</P>
",State Map 2006 (Map 144 Mule Canyon)
1827,105614,4041,4,5,1/10/2007,NULL,1/10/2007,4/30/2007,4/30/2007,"<! 2007-04-12 07:19:50 glj >

Digital conversion to GIS data. Assigned to Adam. 
",State Map 2006 (Map 145 Big Bald Mountain)
1828,105614,4042,3,5,11/27/2006,NULL,11/27/2006,4/30/2007,4/30/2007,"<! 2007-04-12 07:22:09 glj >

Digital conversion to GIS data. Assigned to Heather. 
",State Map 2006 (Map 146 Frazier Flat and West Half of Moses Rock)
1829,105614,4043,5,5,1/4/2007,NULL,1/4/2007,4/30/2007,4/30/2007,"<! 2007-04-12 07:24:05 glj >

Digital conversion to GIS data. Assigned to Heather. 
",State Map 2006 (Map 147 Verdi Peak)
1830,105614,4044,2,5,4/16/2007,NULL,4/16/2007,7/1/2007,7/1/2007,"<! 2007-04-16 14:29:15 kpizarro >

Edit photos, historical photos, create maps for book, &#34;Progress or Plunder&#58; An environmental companion to Nevada 
History&#34;
","book; PROGRESS OR PLUNDER, An environmental companion to Nevada history"
1831,105614,4045,5,5,4/18/2007,NULL,4/18/2007,4/20/2007,4/20/2007,"<! 2007-04-18 10:32:09 kpizarro >

Scan and repair 27 old negatives for info office
",Scan/repair negatives
1832,105614,4046,3,5,4/16/2007,NULL,4/16/2007,4/16/2007,4/16/2007,"<! 2007-04-18 11:57:10 jhursh >

format table for publication
<! 2007-04-18 12:01:22 jhursh >

To John and approved 4-16-07, done.
",Ground Displacement table
1833,105614,4047,4,5,4/17/2007,NULL,4/17/2007,5/12/2007,5/12/2007,"<! 2007-04-18 12:12:24 jhursh >

Update NESC signs for table top display and print mitigation photos
",NESC mitigation photos and Table Top booth signs
1834,105614,4048,1,5,4/19/2007,NULL,4/19/2007,4/19/2007,4/19/2007,"<! 2007-04-19 10:24:10 jhursh >

scan slides, done 4/19/07. 
",Newberry Mountains slide scans for Faulds
1835,105614,4049,2,5,5/4/2007,NULL,5/4/2007,5/11/2007,5/11/2007,"<! 2007-05-04 11:42:59 jhursh >

revise signs, print, laminate, frame lobby sign
<! 2007-07-03 11:13:14 jhursh >

Hung new signs 7/28/07, done.
","Pub Sales, Info Office, and NBMG lobby new signs"
1836,105614,4050,3,5,6/12/2007,NULL,6/12/2007,4/30/2008,4/30/2008,"<! 2007-06-12 07:53:05 crouse >

Irene will convert to GIS from scanned black/white map. 
<! 2008-10-22 11:19:20 lgoar >

Metadata complete 7/22/2008
",STATEMAP 2007 Bedell Flat
1837,105614,4051,4,5,6/14/2007,NULL,6/14/2007,4/30/2008,4/30/2008,"<! 2007-06-14 16:31:53 crouse >

<P>Digitize map into GIS</P>
<! 2008-10-27 09:30:47 lgoar >

Metadata complete 6/2/2008
",STATEMAP 2007 Marlette Lake
1838,105614,4052,5,5,6/14/2007,NULL,6/14/2007,4/30/2008,4/30/2008,"<! 2007-06-14 16:32:53 crouse >

<P>Digitize map into GIS</P>
<! 2008-10-23 10:51:48 lgoar >

Metadata complete 6/3/2008
",STATEMAP 2007 Carson City
1839,105614,4053,1,5,6/14/2007,NULL,6/14/2007,4/30/2008,4/30/2008,"<! 2007-06-14 16:33:46 crouse >

Digitize map into GIS
<! 2008-10-23 11:28:01 lgoar >

Metadata complete 6/3/2008
",STATEMAP 2007 Genoa
1840,105614,4054,2,5,6/14/2007,NULL,6/14/2007,4/30/2008,4/30/2008,"<! 2007-06-14 16:34:39 crouse >

Digitize map into GIS
<! 2008-10-27 13:04:43 lgoar >

Metadata complete 7/21/2008
",STATEMAP 2007 Washoe City
1841,105614,4055,3,5,6/21/2007,NULL,6/21/2007,4/30/2008,4/30/2008,"<! 2007-06-21 10:42:45 crouse >

Digitize and convert to GIS. 
<! 2008-10-23 11:04:52 lgoar >

Metadata complete 7/21/2008
",STATEMAP 2007 Crater Flat
1842,105614,4056,4,5,6/21/2007,NULL,6/21/2007,4/30/2008,4/30/2008,"<! 2007-06-21 11:48:14 crouse >

Digitize map into a GIS. 
<! 2008-10-22 11:54:46 lgoar >

Metadata complete 7/8/2008
",STATEMAP 2007 Bell Canyon
1843,105614,4057,5,5,6/21/2007,NULL,6/21/2007,4/30/2008,4/30/2008,"<! 2007-06-21 11:50:17 crouse >

Digitize map into a GIS. 
<! 2008-10-27 10:16:25 lgoar >

Metadata complete 7/28/2008
",STATEMAP 2007 Moho Mountain
1844,105614,4058,1,5,6/21/2007,NULL,6/21/2007,4/30/2008,4/30/2008,"<! 2007-06-21 11:51:15 crouse >

Digitize into a GIS. 
<! 2008-10-23 09:47:20 lgoar >

Metadata complete 7/30/2008
",STATEMAP 2007 Bell Mountain
1845,105614,4059,2,5,6/27/2007,NULL,6/27/2007,6/29/2007,6/29/2007,"<! 2007-06-26 09:50:35 jhursh >

correction stickers for T3N&nbsp; T2N on the FSM 7, Rice Mountain Quad
<! 2007-06-27 11:17:55 jhursh >

<P>typeset and printed on full sheet label paper over 400 correction labels, done 6/27/07</P>
",Rice Mt. Quad township correction stickers
1846,105614,4060,3,5,7/2/2007,NULL,7/2/2007,9/2/2007,9/2/2007,"<! 2007-07-03 11:36:47 jhursh >

layout in bulletin form for web
<! 2007-12-05 16:01:30 lgoar >

Work Order Canceled.&nbsp; Dick Meeuwig completed production.
",Santa Rosa-Calico Bulletin
1847,105614,4061,4,5,7/18/2007,NULL,7/18/2007,7/20/2007,7/20/2007,"<! 2007-07-18 10:00:41 jhursh >

Typeset and Layout ad for weather book SP34
<! 2007-07-20 10:19:54 jhursh >

to Charlotte 7/19/07, .jpg, .tif, and .pdf all provided to Charlotte 7/19/07, done.
",Weather Book Advertisement
1848,105614,4062,5,5,7/19/2007,NULL,7/19/2007,4/30/2008,4/30/2008,"<! 2007-07-19 07:32:59 crouse >

Convert B/W map to GIS
<! 2008-10-27 09:55:48 lgoar >

Metadata complee 7/28/2008
",STATEMAP 2007 Mina
1849,105614,4000,1,5,7/19/2007,NULL,7/19/2007,4/30/2008,4/30/2008,"<! 2007-07-19 07:43:44 crouse >

Digitize map into GIS
<! 2008-10-27 11:07:47 lgoar >

Metadata complete 7/29/2008
",STATEMAP 2007 Robinson Summit
1850,105614,4001,2,5,7/19/2007,NULL,7/19/2007,4/30/2008,4/30/2008,"<! 2007-07-19 07:51:47 crouse >

Digitize map into GIS
<! 2008-10-23 10:46:36 lgoar >

Metadata complete 7/31/2008
",STATEMAP 2007 Camp Douglas
1851,105614,4002,3,5,7/19/2007,NULL,7/19/2007,4/30/2008,4/30/2008,"<! 2007-07-19 07:58:32 crouse >

Digitize map into GIS
<! 2008-10-23 11:17:31 lgoar >

Metadata complete8/4/2008
",STATEMAP 2007 Diamond Springs
1852,105614,4003,4,5,7/19/2007,NULL,7/19/2007,4/30/2008,4/30/2008,"<! 2007-07-19 08:04:42 crouse >

Digitize map into GIS
<! 2008-10-27 11:45:26 lgoar >

Metadata complete 8/5/2008
",STATEMAP 2007 State Line Peak
1853,105614,4004,5,5,7/19/2007,NULL,7/19/2007,4/30/2008,4/30/2008,"<! 2007-07-19 08:19:41 crouse >

Convert AI to GIS
<!--/*SC*/ 2007-07-19 08:38:33 crouse /*EC*/-->

On Christine&#39;s computer
<!--/*SC*/ 2007-07-19 08:42:03 crouse /*EC*/-->

M154 2005
<! 2008-10-27 09:48:50 lgoar >

Metadata complete 8/6/2008
",STATEMAP 2007 AI Meadview North
1854,105614,4005,1,5,7/19/2007,NULL,7/19/2007,4/30/2008,4/30/2008,"<! 2007-07-19 08:31:21 crouse >

Convert AI to GIS
<!--/*SC*/ 2007-07-19 08:37:52 crouse /*EC*/-->

<P>Files are on Christine&#39;s computer</P>
<!--/*SC*/ 2007-07-19 08:41:40 crouse /*EC*/-->

M148 2004
<! 2008-10-23 11:21:56 lgoar >

Metadata complete 8",STATEMAP 2007 AI Dogskin Mountain
1855,105614,4006,2,5,7/19/2007,NULL,7/19/2007,4/30/2008,4/30/2008,"<! 2007-07-19 08:33:28 crouse >

Convert AI to GIS
<!--/*SC*/ 2007-07-19 08:41:10 crouse /*EC*/-->

FS15 1998
<!--/*SC*/ 2007-09-04 15:54:32 lgoar /*EC*/-->

<P>Disregard notes of 7/19/2007 - originally issued in error to Frazier Creek FS15.&nbsp; Changed",STATEMAP 2007 Antler Peak
1856,105614,4007,3,5,7/19/2007,NULL,7/19/2007,4/30/2008,4/30/2008,"<! 2007-07-19 08:35:44 crouse >

convert ai to GIS
<!--/*SC*/ 2007-07-19 08:37:17 crouse /*EC*/-->

CD 41
<!--/*SC*/ 2007-07-19 08:40:36 crouse /*EC*/-->

M138 2003
<! 2008-10-23 10:04:18 lgoar >

Metadatqa complete 8/11/2008
",STATEMAP 2007 AI Bobs Flat
1857,105614,4008,4,5,7/19/2007,NULL,7/19/2007,4/30/2008,4/30/2008,"<! 2007-07-19 08:39:39 crouse >

<P>Convert AI to GIS</P>
<P>Files are on Christine&#39;s computer</P>
<!--/*SC*/ 2007-07-19 08:40:08 crouse /*EC*/-->

M147
<!--/*SC*/ 2007-09-14 11:54:38 lgoar /*EC*/-->

File name changed to Arrow Canyon NW GQ1776
<! 200",STATEMAP 2007 Arrow Canyon NW
1858,105614,4009,5,5,7/20/2007,NULL,7/20/2007,7/27/2007,7/27/2007,"<! 2007-07-20 11:10:50 jhursh >

typeset and take to Tripp Plastics. Signs for Nicholas Hinz, Jordan Hastings, Heather Armeno, and Elizabeth Crouse
<!--/*SC*/ 2007-08-16 11:54:33 jhursh /*EC*/-->

signs picked up and paid for with Terri&#39;s credit card ",Name signs for new NBMG hires
1859,105614,4010,1,5,7/23/2007,NULL,7/23/2007,9/30/2007,9/30/2007,"<! 2007-07-24 14:48:43 glj >

Gary, Set up the layout for the authors (3 hrs)
<! 2007-08-13 07:32:57 glj >

<P>Setup basic layout and placed on the N&#58;&#92;gary&#92;John_Bell&#92;Lahontan_Mts - 3 hrs. 7/26/07</P>
<P>&nbsp;</P>
",State Map 2006 - Lahontan Mts. & Grimes Point Geology
1860,105614,4011,2,5,8/1/2007,NULL,8/1/2007,9/30/2007,9/30/2007,"<! 2007-08-07 07:51:09 mauldin >

<P>Prepare Stockton Well map for STATEMAP 2006 deliverable.&nbsp; </P>
<!--/*SC*/ 2007-08-07 13:42:44 mauldin /*EC*/-->

<P>Topo with penciled linework, labels and symbols from author outside of NBMG is georeferenced in U",STATEMAP 2006 Master Stockton Flat Well
1861,105614,4012,4,5,8/7/2007,NULL,8/7/2007,10/7/2007,10/7/2007,"<! 2007-08-07 11:28:02 jhursh >

Typeset and publish MI-2006
<! 2008-01-17 11:17:45 lgoar >

137 copies new books rec&#39;d 1/16/2008. 
",MI-The Nevada Mineral Industry 2006
1862,105614,4013,5,5,8/9/2007,NULL,8/9/2007,8/10/2007,8/10/2007,"<! 2007-08-09 11:24:51 jhursh >

10 copies of Map 151 at .5 size
","Map 151-.5 size 10 copies, Shevenell"
1863,105614,4014,1,5,8/10/2007,NULL,8/10/2007,8/17/2007,8/17/2007,"<! 2007-08-10 13:57:27 glj >

Bringing existing map to NBMG standards.&nbsp; Make changes as noted on map copy.&nbsp;&nbsp;Print (1) map at 1&#58;500,000. 
",Geothermal Potential Map 
1864,105614,4015,3,5,8/3/2007,NULL,8/3/2007,9/30/2007,9/30/2007,"<! 2007-08-10 15:38:35 glj >

Production of Full Jerritt Canyon Geologic Map.&nbsp; State Map 06. 
<! 2007-09-12 11:13:59 lgoar >

This is a duplicate
",Statemap 2006 Jerritt Canyon Master
1865,105614,4016,2,5,8/13/2007,NULL,8/13/2007,8/15/2007,8/15/2007,"<! 2007-08-13 10:33:11 jhursh >

typeset, layout, advertisement for Nevada Earthquake Safety Council
<!--/*SC*/ 2007-08-14 11:50:27 jhursh /*EC*/-->

<P>e-mailed &#34;NESCad.ai&#34; file to <A href=""mailto:cpostell@iccsafe.org"">cpostell@iccsafe.org</A> 8/",Nevada Earthquake Safety Council (NESC) advertisement for WSSPC/ICC program
1866,105614,4017,3,5,8/14/2007,NULL,8/14/2007,9/30/2007,9/30/2007,"<! 2007-08-14 10:11:56 glj >

<P>Prepare proposal for GIS Conversion portion and figures for STATEMAP 08 proposals.</P>
<P>STEP 1 DUE 08/15/2007.</P>
<! 2007-08-14 17:23:56 crouse >

<P>Final 15 copies of the map delivered to Jon/Terri on&nbsp;8/15/07.</P",STATEMAP 08 Proposal Support
